PROFUNDIDADE_M,GR_AUSENTE_ORIGINAL,GR_INVALIDO_FISICO,GR_EXTREMO_IQR,GR_INTERPOLADO,RT_AUSENTE_ORIGINAL,RT_INVALIDO_FISICO,RT_EXTREMO_IQR,RT_INTERPOLADO,NPHI_AUSENTE_ORIGINAL,NPHI_INVALIDO_FISICO,NPHI_EXTREMO_IQR,NPHI_INTERPOLADO,RHOB_AUSENTE_ORIGINAL,RHOB_INVALIDO_FISICO,RHOB_EXTREMO_IQR,RHOB_INTERPOLADO
834.63600085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
834.78800085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
834.94000085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
835.09200085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
835.24400085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
835.39600085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
835.54800085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
835.70000085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
835.85200085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
836.00400085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
836.15600085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
836.30800085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
836.46000085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
836.61200085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
836.76400085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
836.91600085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
837.06800085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
837.22000085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
837.37200085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
837.52400085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
837.67600085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
837.82800085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
837.98000085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
838.13200085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
838.28400085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
838.43600085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
838.58800085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
838.74000085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
838.89200085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
839.04400085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
839.19600085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
839.34800085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
839.50000085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
839.65200085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
839.80400085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
839.95600085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
840.10800085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
840.26000085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
840.41200085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
840.56400085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
840.71600085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
840.86800085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
841.02000085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
841.17200085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
841.32400085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
841.47600085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
841.62800085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
841.78000085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
841.93200085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
842.08400085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
842.23600085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
842.38800085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
